"EPCI_EPT","VAR","loc","fra","b100","TYPO_FREI","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"200071025","fam3",2.91289682118177,5.75743633022631,50.5936436654832,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071025","emp2",38.38,30.12,127.42363877822,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071025","for2",48.4333175301268,52.0625664729728,93.0290625516319,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071025","equ1",60.7,40.7,149.140049140049,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071025","equ2",24.874895820346,19.6444005479683,126.625883847185,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071025","equ3",27.514303601194,22.2349902842897,123.743267927733,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071033","fam1",6.75849245100063,8.25737634480974,81.8479401783443,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071033","fam3",4.82556135422452,5.75743633022631,83.814411092842,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071033","emp2",45.69,30.12,151.693227091633,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071033","for2",48.9298100133088,52.0625664729728,93.9827083605449,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071033","equ1",55,40.7,135.135135135135,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071033","equ2",35.8298235441373,19.6444005479683,182.392043252463,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071033","equ3",18.0339508289031,22.2349902842897,81.1061781378207,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071041","fam1",5.99269332877892,8.25737634480974,72.5738185900378,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071041","fam3",5.93819438952435,5.75743633022631,103.139558111117,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071041","emp2",55.47,30.12,184.163346613546,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071041","for2",66.1978978316683,52.0625664729728,127.150661821548,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071041","equ1",60.1,40.7,147.665847665848,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071041","equ2",56.4663220172704,19.6444005479683,287.442326781055,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071041","equ3",25.0405954679394,22.2349902842897,112.617973508322,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071058","fam1",7.89341225145969,8.25737634480974,95.5922549953918,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071058","fam3",4.49131472053098,5.75743633022631,78.0089342360897,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071058","emp2",42.57,30.12,141.334661354582,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071058","for2",53.7823901307853,52.0625664729728,103.303378558384,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071058","equ1",55.7,40.7,136.855036855037,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071058","equ2",16.2324007017245,19.6444005479683,82.6311836906795,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071058","equ3",22.668960815843,22.2349902842897,101.951745991362,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071066","fam1",7.5601884448723,8.25737634480974,91.5567866738245,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071066","fam3",5.23764609492363,5.75743633022631,90.9718457054608,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071066","emp2",33.32,30.12,110.62416998672,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071066","for2",64.9826181363802,52.0625664729728,124.816394078679,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071066","equ1",38.9,40.7,95.5773955773956,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071066","equ2",28.1011752480614,19.6444005479683,143.0492886736,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071066","equ3",16.8701810124908,22.2349902842897,75.8722212008814,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071074","fam1",8.63116867354857,8.25737634480974,104.526768711151,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071074","fam3",8.58699242983483,5.75743633022631,149.146111868462,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071074","emp2",45.27,30.12,150.298804780876,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071074","for2",54.9789652256215,52.0625664729728,105.601719143375,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071074","equ1",51.2,40.7,125.798525798526,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071074","equ2",25.7407488770281,19.6444005479683,131.033516722354,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071074","equ3",31.8459590967048,22.2349902842897,143.224524452371,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071082","fam1",7.49313483186777,8.25737634480974,90.7447416585009,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071082","fam3",3.719831572369,5.75743633022631,64.6091655905951,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071082","emp2",35.11,30.12,116.567065073041,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071082","for2",61.9317426003197,52.0625664729728,118.95637652145,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071082","equ1",39.1,40.7,96.0687960687961,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071082","equ2",18.3163937695126,19.6444005479683,93.2397693927445,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071082","equ3",13.7110085727496,22.2349902842897,61.6641086748631,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071116","fam1",7.87345452488983,8.25737634480974,95.3505592589197,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071116","fam3",4.09209797932306,5.75743633022631,71.0750018691428,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071116","emp2",32.39,30.12,107.536520584329,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071116","for2",52.727018466,52.0625664729728,101.27625670043,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071116","equ1",34.9,40.7,85.7493857493858,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071116","equ2",34.664255183611,19.6444005479683,176.458706891905,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071116","equ3",12.6014057204031,22.2349902842897,56.6737631061918,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071140","fam1",6.49966558357396,8.25737634480974,78.7134473731404,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071140","fam3",4.07539117078023,5.75743633022631,70.7848239568815,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071140","emp2",33.43,30.12,110.989375830013,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071140","for2",57.9048126693948,52.0625664729728,111.221587010035,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071140","equ1",31.6,40.7,77.6412776412776,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071140","equ2",24.1676477063407,19.6444005479683,123.025630878008,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071140","equ3",13.8617336533483,22.2349902842897,62.3419820567335,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071157","fam1",5.3120490938137,8.25737634480974,64.3309554027126,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071157","fam3",3.6449671455992,5.75743633022631,63.3088572158977,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071157","emp2",35.64,30.12,118.326693227092,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071157","for2",63.1492496591322,52.0625664729728,121.294922508123,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071157","equ1",31.2,40.7,76.6584766584767,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071157","equ2",19.9427793171862,19.6444005479683,101.518899843695,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071157","equ3",17.9291142881144,22.2349902842897,80.6346846069113,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071165","fam1",5.94186141098907,8.25737634480974,71.9582245361009,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071165","fam3",2.99848704906722,5.75743633022631,52.0802467814587,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071165","emp2",30.25,30.12,100.43160690571,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071165","for2",60.4008981427276,52.0625664729728,116.015982758137,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071165","equ1",4.7,40.7,11.5479115479116,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071165","equ2",11.3452282621789,19.6444005479683,57.7529878525729,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071165","equ3",16.4452874864175,22.2349902842897,73.961298278763,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071173","fam1",4.97130179867036,8.25737634480974,60.2043747442264,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071173","fam3",3.76095197675683,5.75743633022631,65.3233793834937,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071173","emp2",51.3,30.12,170.318725099602,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071173","for2",66.5520369635834,52.0625664729728,127.830880174016,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071173","equ1",47,40.7,115.479115479115,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071173","equ2",59.5110202352593,19.6444005479683,302.94139080469,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071173","equ3",18.9860500339212,22.2349902842897,85.3881642904783,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071181","fam1",6.6656041541252,8.25737634480974,80.72302721572,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071181","fam3",5.86465333846936,5.75743633022631,101.86223523967,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071181","emp2",39.16,30.12,130.013280212483,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071181","for2",62.3195759899543,52.0625664729728,119.701313653652,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071181","equ1",36.9,40.7,90.6633906633907,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071181","equ2",52.9507880092561,19.6444005479683,269.546468877782,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071181","equ3",22.8796953486649,22.2349902842897,102.899506840939,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071199","fam1",6.26120680664093,8.25737634480974,75.8256199691864,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071199","fam3",5.6996538142605,5.75743633022631,98.9963846293453,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071199","emp2",46.92,30.12,155.776892430279,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071199","for2",59.4361793188885,52.0625664729728,114.162983781723,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071199","equ1",50.7,40.7,124.570024570025,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071199","equ2",30.7864477539564,19.6444005479683,156.718692834537,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071199","equ3",25.2277716572996,22.2349902842897,113.459782688209,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071207","fam1",4.84252564384769,8.25737634480974,58.6448460338314,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071207","fam3",5.22041774114798,5.75743633022631,90.6726091566309,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071207","emp2",37.83,30.12,125.597609561753,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071207","for2",55.49953744867,52.0625664729728,106.601616494418,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071207","equ1",40.8,40.7,100.2457002457,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071207","equ2",64.5293937740996,19.6444005479683,328.487467034333,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071207","equ3",20.867818321737,22.2349902842897,93.8512590063117,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071215","fam1",6.25780601814509,8.25737634480974,75.7844351139269,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071215","fam3",3.09074389988702,5.75743633022631,53.6826414156025,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071215","emp2",40.69,30.12,135.092961487384,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071215","for2",63.316824877551,52.0625664729728,121.61679526579,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071215","equ1",43.6,40.7,107.125307125307,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071215","equ2",51.3926176887886,19.6444005479683,261.614588662538,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071215","equ3",23.4743949794083,22.2349902842897,105.57411844697,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071223","fam1",7.30029158964238,8.25737634480974,88.4093359052364,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071223","fam3",5.97107102449447,5.75743633022631,103.7105871783,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071223","emp2",45.22,30.12,150.132802124834,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071223","for2",64.4072119556706,52.0625664729728,123.711173534071,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071223","equ1",32.4,40.7,79.6068796068796,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071223","equ2",40.6253418338847,19.6444005479683,206.803672805818,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071223","equ3",25.9176958581032,22.2349902842897,116.562658794664,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071298","fam1",6.79217395956739,8.25737634480974,82.2558361874432,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071298","fam3",5.54137445028179,5.75743633022631,96.2472554180026,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071298","emp2",39.05,30.12,129.64807436919,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071298","for2",40.3136221847733,52.0625664729728,77.4330289800471,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071298","equ1",33.4,40.7,82.0638820638821,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071298","equ2",34.2396917932163,19.6444005479683,174.297463084246,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071298","equ3",30.9746817720918,22.2349902842897,139.306027913928,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071314","fam1",6.82947080028024,8.25737634480974,82.7075152578333,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071314","fam3",5.48664506746424,5.75743633022631,95.2966694335736,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071314","emp2",44.29,30.12,147.045152722444,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071314","for2",42.9302150133056,52.0625664729728,82.4588911412807,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071314","equ1",45.9,40.7,112.776412776413,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071314","equ2",30.3893389476311,19.6444005479683,154.697206837264,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071314","equ3",26.589178045808,22.2349902842897,119.582593497218,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071363","fam1",6.77637448747997,8.25737634480974,82.064498510345,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071363","fam3",3.17418797237223,5.75743633022631,55.1319682982487,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071363","emp2",30.98,30.12,102.855245683931,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071363","for2",58.9455031442617,52.0625664729728,113.220509739684,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071363","equ1",32.9,40.7,80.8353808353808,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071363","equ2",26.5342783021477,19.6444005479683,135.072985492001,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071363","equ3",19.0774599322928,22.2349902842897,85.7992726255975,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071371","fam1",5.69503843717146,8.25737634480974,68.9691034943701,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071371","fam3",6.22001647307124,5.75743633022631,108.03448125716,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071371","emp2",42.01,30.12,139.475431606906,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071371","for2",57.0287591366844,52.0625664729728,109.538893297336,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071371","equ1",17.8,40.7,43.7346437346437,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071371","equ2",23.2049508686679,19.6444005479683,118.125013853212,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071371","equ3",18.7500631238983,22.2349902842897,84.3268329968478,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071389","fam1",6.86124504733362,8.25737634480974,83.09231359724,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071389","fam3",4.09883020060377,5.75743633022631,71.1919327546025,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071389","emp2",40.45,30.12,134.29614873838,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071389","for2",61.5255572338086,52.0625664729728,118.176189538693,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
"200071389","equ1",42.7,40.7,104.914004914005,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2018"
"200071389","equ2",44.2271010124053,19.6444005479683,225.138460725286,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2017"
"200071389","equ3",21.7632431367347,22.2349902842897,97.8783568532146,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2017, Insee-METRIC 2019"
"200071405","fam1",6.82577748590666,8.25737634480974,82.6627878018068,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2017"
"200071405","fam3",7.4577448692044,5.75743633022631,129.532389790427,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2017"
"200071405","emp2",45.87,30.12,152.290836653386,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2017"
"200071405","for2",54.9695367626162,52.0625664729728,105.58360927357,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2017"
