"EPCI_EPT","SEXE","VAR","loc","fra","fras","b100","diffFH","TYPO_IPCE","TYPO_INEG2","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"240600551","SEXE2","fam2",11.1717726318692,11.5151938716949,11.5151938716949,97.0176686241489,55.0359943148042,"MOY","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240600551","SEXE2","emp1",13.1479613914229,14.4572436305488,14.4572436305488,90.9437630534264,19.28023690911,"MOY","Q2","Chômage","Taux de chômage","%","Insee-RP 2017"
"240600551","SEXE2","emp3",22.0928608948054,26.5788254789601,26.5788254789601,83.1220360444225,56.7685567327647,"MOY","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240600551","SEXE2","emp4",13.1111517909628,14.1614302023997,14.1614302023997,92.5835286660602,1.66439171230711,"MOY","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240600551","SEXE2","for3",14.4199584342652,17.3162450032199,16.1857239782648,83.2741649912199,10.5241982340819,"MOY","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240600585","SEXE1","fam2",4.82599630356731,11.5151938716949,5.85548348230296,41.9098137412167,58.2218150074594,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240600585","SEXE1","emp1",11.839648488954,14.4572436305488,13.110107623558,81.8942309579417,10.4569570374636,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240600585","SEXE1","emp3",7.91153387510426,26.5788254789601,8.32255736171783,29.7663035613333,62.7967578394429,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240600585","SEXE1","emp4",9.10678682621552,14.1614302023997,12.1260509332014,64.3069710901965,13.6610783352682,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240600585","SEXE1","for3",15.2654928695683,17.3162450032199,17.3162450032199,88.1570621501931,7.35014524279019,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240600585","SEXE2","fam2",11.5303511772958,11.5151938716949,11.5151938716949,100.131628748676,58.2218150074594,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240600585","SEXE2","emp1",13.3514362442019,14.4572436305488,14.4572436305488,92.3511879954053,10.4569570374636,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240600585","SEXE2","emp3",24.602174547695,26.5788254789601,26.5788254789601,92.5630614007762,62.7967578394429,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240600585","SEXE2","emp4",11.0413908995597,14.1614302023997,14.1614302023997,77.9680494254647,13.6610783352682,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240600585","SEXE2","for3",13.9927237112342,17.3162450032199,16.1857239782648,80.8069169074029,7.35014524279019,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240600593","SEXE1","fam2",4.78131369552924,11.5151938716949,5.85548348230296,41.5217819934586,50.0731005035581,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240600593","SEXE1","emp1",10.0221408509051,14.4572436305488,13.110107623558,69.3226254396644,4.61964397965397,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240600593","SEXE1","emp3",7.97335193465361,26.5788254789601,8.32255736171783,29.9988874262534,65.2190413899805,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240600593","SEXE1","emp4",9.75638264543281,14.1614302023997,12.1260509332014,68.8940488777721,31.7560560649378,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240600593","SEXE1","for3",17.9915595556774,17.3162450032199,17.3162450032199,103.899890261034,18.9057424784642,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240600593","SEXE2","fam2",10.5473282960826,11.5151938716949,11.5151938716949,91.5948824970167,50.0731005035581,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240600593","SEXE2","emp1",10.6900140359077,14.4572436305488,14.4572436305488,73.9422694193184,4.61964397965397,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240600593","SEXE2","emp3",25.3078071247473,26.5788254789601,26.5788254789601,95.217928816234,65.2190413899805,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240600593","SEXE2","emp4",14.2534943601039,14.1614302023997,14.1614302023997,100.65010494271,31.7560560649378,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240600593","SEXE2","for3",14.7177948684287,17.3162450032199,16.1857239782648,84.9941477825702,18.9057424784642,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700302","SEXE1","fam2",10.3567627828274,11.5151938716949,5.85548348230296,89.9399775481424,12.4919839739815,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700302","SEXE1","emp1",18.8548231269948,14.4572436305488,13.110107623558,130.417827967938,12.2085431357315,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700302","SEXE1","emp3",18.489439401624,26.5788254789601,8.32255736171783,69.564546470499,79.3356181601441,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700302","SEXE1","emp4",15.5275190579101,14.1614302023997,12.1260509332014,109.64654583602,54.5363673145663,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700302","SEXE1","for3",29.0762520982645,17.3162450032199,17.3162450032199,167.913147988249,50.8593659069719,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700302","SEXE2","fam2",11.7952389558524,11.5151938716949,11.5151938716949,102.431961522124,12.4919839739815,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700302","SEXE2","emp1",17.0898043021214,14.4572436305488,14.4572436305488,118.209284832206,12.2085431357315,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700302","SEXE2","emp3",39.575914895063,26.5788254789601,26.5788254789601,148.900164630643,79.3356181601441,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700302","SEXE2","emp4",23.2506486500867,14.1614302023997,14.1614302023997,164.182913150586,54.5363673145663,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700302","SEXE2","for3",20.2693196907291,17.3162450032199,16.1857239782648,117.053782081277,50.8593659069719,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700617","SEXE1","fam2",11.9540881249286,11.5151938716949,5.85548348230296,103.811436074147,26.8659690142323,"DEGP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700617","SEXE1","emp1",20.0826802124256,14.4572436305488,13.110107623558,138.910851374117,4.55883971041993,"DEGP","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700617","SEXE1","emp3",11.0989862067749,26.5788254789601,8.32255736171783,41.7587534692266,101.557704809798,"DEGP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700617","SEXE1","emp4",19.1526204591214,14.1614302023997,12.1260509332014,135.244958915774,18.0926481644754,"DEGP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700617","SEXE1","for3",28.3646075404673,17.3162450032199,17.3162450032199,163.803454705064,9.14687581481158,"DEGP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700617","SEXE2","fam2",15.0477565424269,11.5151938716949,11.5151938716949,130.67740508838,26.8659690142323,"DEGP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700617","SEXE2","emp1",20.7417627760872,14.4572436305488,14.4572436305488,143.469691084537,4.55883971041993,"DEGP","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700617","SEXE2","emp3",38.0918313286087,26.5788254789601,26.5788254789601,143.316458279025,101.557704809798,"DEGP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700617","SEXE2","emp4",16.5904427175435,14.1614302023997,14.1614302023997,117.152310751298,18.0926481644754,"DEGP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700617","SEXE2","for3",29.9485029667004,17.3162450032199,16.1857239782648,172.950330519876,9.14687581481158,"DEGP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700716","SEXE1","fam2",2.85305092254734,11.5151938716949,5.85548348230296,24.7764037178769,38.8664175654075,"FAV","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700716","SEXE1","emp1",9.16403872566282,14.4572436305488,13.110107623558,63.3871778040649,14.6266356688538,"FAV","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700716","SEXE1","emp3",9.62893354835887,26.5788254789601,8.32255736171783,36.2278369146942,119.855781062531,"FAV","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700716","SEXE1","emp4",12.3550485559086,14.1614302023997,12.1260509332014,87.2443558265398,13.9839541726191,"FAV","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700716","SEXE1","for3",12.5078398339755,17.3162450032199,17.3162450032199,72.2318252695645,17.8493866141425,"FAV","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700716","SEXE2","fam2",7.32859425618647,11.5151938716949,11.5151938716949,63.6428212832843,38.8664175654075,"FAV","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700716","SEXE2","emp1",11.2786470792618,14.4572436305488,14.4572436305488,78.0138134729187,14.6266356688538,"FAV","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700716","SEXE2","emp3",41.4851924234136,26.5788254789601,26.5788254789601,156.083617977226,119.855781062531,"FAV","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700716","SEXE2","emp4",14.3353764655996,14.1614302023997,14.1614302023997,101.228309999159,13.9839541726191,"FAV","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700716","SEXE2","for3",9.41699631629866,17.3162450032199,16.1857239782648,54.382438655422,17.8493866141425,"FAV","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700815","SEXE1","fam2",5.96133979694794,11.5151938716949,5.85548348230296,51.7693393908141,31.2457305610232,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700815","SEXE1","emp1",13.3504831066964,14.4572436305488,13.110107623558,92.3445951930024,14.1117810967789,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700815","SEXE1","emp3",10.7127243465937,26.5788254789601,8.32255736171783,40.3054843603752,105.533721434323,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700815","SEXE1","emp4",16.5591010559305,14.1614302023997,12.1260509332014,116.930993686814,15.748270056153,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700815","SEXE1","for3",17.9693995550753,17.3162450032199,17.3162450032199,103.771917940258,5.27996786923687,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700815","SEXE2","fam2",9.55934624767717,11.5151938716949,11.5151938716949,83.0150699518373,31.2457305610232,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700815","SEXE2","emp1",15.3906576804675,14.4572436305488,14.4572436305488,106.456376289781,14.1117810967789,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700815","SEXE2","emp3",38.7623479880743,26.5788254789601,26.5788254789601,145.839205794698,105.533721434323,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700815","SEXE2","emp4",14.328920783843,14.1614302023997,14.1614302023997,101.182723630661,15.748270056153,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700815","SEXE2","for3",18.8836917274037,17.3162450032199,16.1857239782648,109.051885809494,5.27996786923687,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700864","SEXE1","fam2",5.80488918246921,11.5151938716949,5.85548348230296,50.4106943152562,85.4631510269862,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700864","SEXE1","emp1",13.6540053325281,14.4572436305488,13.110107623558,94.444042595205,32.9739895509619,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700864","SEXE1","emp3",6.63298550663845,26.5788254789601,8.32255736171783,24.9559015009491,109.341179501593,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700864","SEXE1","emp4",12.5052441425258,14.1614302023997,12.1260509332014,88.3049519984699,48.00451978849,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700864","SEXE1","for3",22.557468569042,17.3162450032199,17.3162450032199,130.267668104993,7.31675448838379,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240700864","SEXE2","fam2",15.646136712086,11.5151938716949,11.5151938716949,135.873845342242,85.4631510269862,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240700864","SEXE2","emp1",18.4211353366224,14.4572436305488,14.4572436305488,127.418032146167,32.9739895509619,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240700864","SEXE2","emp3",35.6945867830034,26.5788254789601,26.5788254789601,134.297081002542,109.341179501593,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240700864","SEXE2","emp4",19.30337070637,14.1614302023997,14.1614302023997,136.30947178696,48.00451978849,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240700864","SEXE2","for3",21.2904814355494,17.3162450032199,16.1857239782648,122.950913616609,7.31675448838379,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800821","SEXE1","fam2",5.93509586505254,11.5151938716949,5.85548348230296,51.5414323995136,120.003631904786,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800821","SEXE1","emp1",18.5145403621361,14.4572436305488,13.110107623558,128.064109834976,20.3544873734663,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800821","SEXE1","emp3",6.15022102248267,26.5788254789601,8.32255736171783,23.1395515477206,122.805934563499,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800821","SEXE1","emp4",12.404797679428,14.1614302023997,12.1260509332014,87.5956559622488,24.5293117385792,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800821","SEXE1","for3",25.5608913195175,17.3162450032199,17.3162450032199,147.612206426766,6.47021279220257,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800821","SEXE2","fam2",19.7537467319638,11.5151938716949,11.5151938716949,171.5450643043,120.003631904786,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800821","SEXE2","emp1",21.4572381914674,14.4572436305488,14.4572436305488,148.418597208442,20.3544873734663,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800821","SEXE2","emp3",38.790596047921,26.5788254789601,26.5788254789601,145.945486111219,122.805934563499,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800821","SEXE2","emp4",15.8784990404159,14.1614302023997,14.1614302023997,112.124967700828,24.5293117385792,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800821","SEXE2","for3",24.44049342019,17.3162450032199,16.1857239782648,141.141993634563,6.47021279220257,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800847","SEXE1","fam2",4.70176498018445,11.5151938716949,5.85548348230296,40.8309667433538,104.368406621032,"DEG","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800847","SEXE1","emp1",13.962211458971,14.4572436305488,13.110107623558,96.5758882935898,20.9994424991175,"DEG","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800847","SEXE1","emp3",7.12014296937376,26.5788254789601,8.32255736171783,26.7887795681946,95.2435821490522,"DEG","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800847","SEXE1","emp4",13.3925182083736,14.1614302023997,12.1260509332014,94.5703789586465,23.7632887674482,"DEG","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800847","SEXE1","for3",23.0743881890484,17.3162450032199,17.3162450032199,133.252839658701,2.6603610226463,"DEG","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800847","SEXE2","fam2",16.719989343395,11.5151938716949,11.5151938716949,145.199373364385,104.368406621032,"DEG","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800847","SEXE2","emp1",16.9981520221254,14.4572436305488,14.4572436305488,117.575330792707,20.9994424991175,"DEG","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800847","SEXE2","emp3",32.4347684486804,26.5788254789601,26.5788254789601,122.032361717247,95.2435821490522,"DEG","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800847","SEXE2","emp4",16.7577397609704,14.1614302023997,14.1614302023997,118.333667726095,23.7632887674482,"DEG","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800847","SEXE2","for3",23.5350628217,17.3162450032199,16.1857239782648,135.913200681347,2.6603610226463,"DEG","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800862","SEXE1","fam2",4.13544490263328,11.5151938716949,5.85548348230296,35.9129420547447,89.8386144838314,"DEG","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800862","SEXE1","emp1",10.5062343350483,14.4572436305488,13.110107623558,72.6710748157287,23.106505204989,"DEG","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800862","SEXE1","emp3",6.29305717771229,26.5788254789601,8.32255736171783,23.676957368541,94.7090644850831,"DEG","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800862","SEXE1","emp4",10.6054452758781,14.1614302023997,12.1260509332014,74.8896483215448,3.36238326377409,"DEG","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800862","SEXE1","for3",17.5900487586391,17.3162450032199,17.3162450032199,101.581195896502,25.9170343701338,"DEG","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800862","SEXE2","fam2",14.480535532091,11.5151938716949,11.5151938716949,125.751556538576,89.8386144838314,"DEG","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800862","SEXE2","emp1",13.846798087039,14.4572436305488,14.4572436305488,95.7775800207178,23.106505204989,"DEG","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800862","SEXE2","emp3",31.4656141399583,26.5788254789601,26.5788254789601,118.386021853624,94.7090644850831,"DEG","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800862","SEXE2","emp4",11.0816068349147,14.1614302023997,14.1614302023997,78.2520315853189,3.36238326377409,"DEG","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800862","SEXE2","for3",22.0779059277402,17.3162450032199,16.1857239782648,127.498230266636,25.9170343701338,"DEG","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800920","SEXE1","fam2",4.89280647488186,11.5151938716949,5.85548348230296,42.490005200075,89.356187559671,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800920","SEXE1","emp1",12.0621791867047,14.4572436305488,13.110107623558,83.433464185502,14.7630589839681,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800920","SEXE1","emp3",6.9237756117281,26.5788254789601,8.32255736171783,26.0499682997994,104.49081042824,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800920","SEXE1","emp4",13.1574704096292,14.1614302023997,12.1260509332014,92.910604519307,18.6280312028604,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800920","SEXE1","for3",20.0363995819773,17.3162450032199,17.3162450032199,115.708686139816,9.96743302173084,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240800920","SEXE2","fam2",15.1823447087333,11.5151938716949,11.5151938716949,131.846192759746,89.356187559671,"DEGP","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240800920","SEXE2","emp1",14.1965105913386,14.4572436305488,14.4572436305488,98.1965231694701,14.7630589839681,"DEGP","Q5","Chômage","Taux de chômage","%","Insee-RP 2017"
"240800920","SEXE2","emp3",34.696205757001,26.5788254789601,26.5788254789601,130.540778728039,104.49081042824,"DEGP","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240800920","SEXE2","emp4",15.7954660465036,14.1614302023997,14.1614302023997,111.538635722167,18.6280312028604,"DEGP","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240800920","SEXE2","for3",21.7623847045521,17.3162450032199,16.1857239782648,125.676119161547,9.96743302173084,"DEGP","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240900431","SEXE1","fam2",7.09461892629661,11.5151938716949,5.85548348230296,61.6109377344976,69.3796477101941,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240900431","SEXE1","emp1",14.0591551977762,14.4572436305488,13.110107623558,97.2464430776317,20.8753374231676,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"240900431","SEXE1","emp3",10.1514639198432,26.5788254789601,8.32255736171783,38.1938017836008,84.2111468033935,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240900431","SEXE1","emp4",15.9056687829096,14.1614302023997,12.1260509332014,112.316825035188,4.55136859356213,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240900431","SEXE1","for3",19.9950896637811,17.3162450032199,17.3162450032199,115.470124499065,35.7691957061616,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240900431","SEXE2","fam2",15.0838198676244,11.5151938716949,11.5151938716949,130.990585444692,69.3796477101941,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240900431","SEXE2","emp1",17.0771535877427,14.4572436305488,14.4572436305488,118.121780500799,20.8753374231676,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2017"
"240900431","SEXE2","emp3",32.5337976625481,26.5788254789601,26.5788254789601,122.404948586994,84.2111468033935,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240900431","SEXE2","emp4",16.5502076695408,14.1614302023997,14.1614302023997,116.86819362875,4.55136859356213,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240900431","SEXE2","for3",26.1889712279413,17.3162450032199,16.1857239782648,151.239320205226,35.7691957061616,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
"240900464","SEXE1","fam2",8.40516176148313,11.5151938716949,5.85548348230296,72.9919257559666,63.5217990467909,"DEGP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2017"
"240900464","SEXE1","emp1",22.6544204655587,14.4572436305488,13.110107623558,156.699444544802,1.2468533921996,"DEGP","Q3","Chômage","Taux de chômage","%","Insee-RP 2017"
"240900464","SEXE1","emp3",10.1975754012038,26.5788254789601,8.32255736171783,38.3672913209663,86.5864386112311,"DEGP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2017"
"240900464","SEXE1","emp4",17.1588750866145,14.1614302023997,12.1260509332014,121.166258219504,0.87879024379076,"DEGP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2017"
"240900464","SEXE1","for3",27.208662348666,17.3162450032199,17.3162450032199,157.127958998077,20.9126981876895,"DEGP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2017"
